asin,tf_title,tf_idf_title,tf_bullet,tf_idf_bullet,tf_des,tf_idf_des,semantic_title,semantic_bullet,semantic_description
B07576J1H6,0.5,0.411207055,0,0,0.25,0.201993092,0.5754713,0,0.457036197
B0757JCFNR,0.222222222,0.336096927,0.046728972,0.194889942,0.046728972,0.200377227,0.14427921,0.342380792,0.469784796
B0757MQ4YY,0.041666667,0.149978298,0.073394495,0.429789303,0.037037037,0.34578146,0.4663649,0.44362998,0.541013241
B0757NGR9W,0.038461538,0.143728057,0.027027027,0.173493477,0.03030303,0.25889089,0.50726414,0.417590737,0.458409786
B0757Q314Q,0.142857143,0.317997662,0.057692308,0.305536928,0.044444444,0.237087184,0.55440664,0.483781993,0.537287652
B0757S3C3S,0,0,0.101694915,0.353007232,0.015075377,0.10534443,0.31647557,0.562638521,0.478080809
B0757SGLFY,0.1,0.15055697,0.047619048,0.130985423,0.014705882,0.048580274,0.35159877,0.554650545,0.543503582
B0758F8R1H,0.153846154,0.473682022,0,0,0,0,0.5676254,0.230809912,0.272500634
B0758GPXH3,0.043478261,0.157121954,0.047169811,0.276405207,0.058823529,0.186810999,0.5010948,0.434530258,0.496771872
B0758NHWS8,0.117647059,0.178358499,0,0,0.058823529,0.078708939,0.55078256,0.351927042,0.423583746
B0759H3KKR,0.0625,0.186810999,0.043478261,0.143728057,0,0,0.46416035,0.453106612,0
B075CB71NW,0.04,0.128820673,0.008064516,0.047171889,0.035573123,0.296003497,0.45663643,0.413961351,0.475814402
B075CQW68F,0.076923077,0.23076793,0.090909091,0.312832917,0.090909091,0.312832917,0.5690435,0.526600957,0.572689891
B075DH5T88,0.0625,0.101528524,0.04,0.114376356,0.066666667,0.160350376,0.4372104,0.55651468,0.497381777
B075DWFZHH,0,0,0,0,0,0,0.22346714,0.231263682,0.245757058
B075F781YW,0.045454545,0.153425535,0.022727273,0.107870859,0.005747126,0.054811531,0.2558614,0.232474104,0.163969815
B075GQ87PV,0.090909091,0.219510951,0.102941176,0.484197917,0.068965517,0.390974031,0.6239829,0.528905988,0.562015891
B075H6RL58,0.153846154,0.290320997,0.202531646,0.651188302,0.159090909,0.616283897,0.57982653,0.589527726,0.556195617
B075HJCVJZ,0.125,0.278942545,0.016949153,0.043599904,0,0,0.50794685,0.450265706,0.339321196
B075JDJNSM,0.058823529,0.095885527,0.096774194,0.244785312,0.05,0.142438849,0.23174007,0.276913106,0.308489859
B075JJRFVV,0.105263158,0.224323075,0.046728972,0.152187691,0.053719008,0.214914942,0.5059258,0.500406086,0.451145411
B075JNK7SX,0.083333333,0.121603315,0.0625,0.159020885,0.0625,0.164548286,0.42427745,0.514908135,0.520293891
B075LHX8XM,0.111111111,0.243955725,0.075268817,0.391544134,0,0,0.6449136,0.458805084,0
B075NFTX36,0,0,0,0,0,0,0.2351096,0.087772638,0.141923696
B075NJZJ7X,0,0,0,0,0,0,0.120221525,0.076198786,0.211895466
B075NYR41M,0.111111111,0.259697993,0,0,0.068965517,0.387735419,0.6230202,0.119267076,0.422439337
B075P1536B,0.071428571,0.219510951,0.015151515,0.080818649,0.040816327,0.190116184,0.59947085,0.375035733,0.458909392
B075QCCYMN,0.0625,0.104751173,0.072463768,0.308181486,0.005221932,0.021436852,0.58686966,0.586661696,0.241107941
B075RBRMP9,0.117647059,0.243955725,0.068965517,0.157121954,0,0,0.3916356,0.44976449,0.906908393
B075RCN2YW,0.181818182,0.303216064,0,0,0,0,0.43531656,0.165032655,0.906908393
B075RGFLZ6,0.066666667,0.186810999,0,0,0.048951049,0.353234633,0.2604693,0,0.522942305
B075RP2JBL,0.083333333,0.193603247,0.068493151,0.321222059,0.033333333,0.196236183,0.5850063,0.457736313,0.549148202
B075S7LG8X,0.285714286,0.557083726,0.128205128,0.38105309,0.333333333,0.605403231,0.49026787,0.451656222,0.505026937
B075SZQN9Q,0.117647059,0.199939658,0,0,0,0,0.15066424,0,0
B075THQ1CL,0.115384615,0.304738002,0.021505376,0.080119477,0.060606061,0.215679818,0.61532277,0.377988338,0.605196536
B075V37ZTV,0.235294118,0.502328778,0.153846154,0.494682514,0.214285714,0.779746006,0.6341886,0.610895574,0.660044849
B075V57CHV,0.285714286,0.449436417,0,0,0.178571429,0.434097232,0.6619184,0.388289213,0.672810912
B075V5JK36,0.076923077,0.278942545,0.020618557,0.149563534,0,0,0.3481794,0.428023577,0.161812544
B075VM7TJH,0.136363636,0.260555671,0.047297297,0.218524964,0.0375,0.189554186,0.5016229,0.375171602,0.334093601
B075WPSTX9,0.1,0.133785093,0.044444444,0.169490208,0.049382716,0.175454468,0.48636,0.426091969,0.369534671
B075WVRP4H,0.166666667,0.303216064,0.02173913,0.099140246,0.333333333,0.449436417,0.47118768,0.213409185,0.417390257
B075WWQY2Y,0.111111111,0.311145818,0.068322981,0.283444656,0.060539752,0.441026037,0.69310397,0.555564225,0.496472567
B075WZGQF2,0.1,0.116640334,0,0,0.043478261,0.083324713,0.5118302,0.444555283,0.413915157
B075WZMPMK,0.12,0.325275888,0.056179775,0.247169301,0.058823529,0.208246373,0.63340247,0.543621063,0.655856431
B075XVBFR6,0.05,0.093395376,0.071428571,0.22255317,0.040540541,0.103281488,0.5697471,0.449188977,0.442967117
B075Z17ZRG,0.066666667,0.186810999,0.02173913,0.133851338,0.037735849,0.165394396,0.57087153,0.401218325,0.302088052
B075ZVKXW5,0.105263158,0.310343157,0,0,0,0,0.53021336,0,0
B075ZW24Z1,0.15,0.325275888,0.091603053,0.385348789,0.166666667,0.175786078,0.5829675,0.506699622,0.526346803
B075ZY8ZTC,0.0625,0.104751173,0,0,0.090909091,0.175786078,0.4490202,0,0.435399532
B0761VSVSV,0.090909091,0.243955725,0.051282051,0.23076793,0.090909091,0.243955725,0.40085298,0.342218369,0.460089296
B0762KZDRL,0.153846154,0.268804976,0,0,0.073619632,0.152250181,0.43237138,0.156740934,0.454618514
B0763L841F,0,0,0,0,0.043478261,0.170052665,0.4206676,-0.010798452,0.503302455
B0763Q7K2W,0,0,0,0,0,0,0.14784506,0,0
B07648CBG9,0.117647059,0.34487894,0.333333333,0.449436417,0.25,0.379978362,0.580811,0.604829073,0.648033142
B0764LMPBN,0.038461538,0.080119477,0,0,0,0,0.2812649,0.258856952,0.261548638
B07659X43P,0.173913043,0.394295176,0,0,0.09375,0.397691644,0.10187799,0,0.576963663
B0765C5SX5,0.04,0.114660638,0.073684211,0.339824599,0.018181818,0.118988225,0.48564672,0.381092191,0.317914069
B0766441R8,0.133333333,0.278942545,0.0875,0.306932221,0.096153846,0.378885839,0.5100859,0.411005974,0.542449594
B0767851T6,0.173913043,0.394295176,0.016806723,0.066690049,0,0,0.7059052,0.370903611,0.35647729
B07678QH1V,0.173913043,0.410362645,0.133333333,0.509069737,0,0,0.72943735,0.547799289,0.371488512
B07678R57N,0.148148148,0.373300774,0.128787879,0.505938733,0,0,0.6510671,0.540447593,0.363998532
B0767B5PDL,0,0,0,0,0,0,0.40263203,0.313656837,0.355231136
B0767B5PGY,0,0,0.016806723,0.06713018,0,0,0.25552565,0.386642873,0.375974715
B0767C39PZ,0.166666667,0.278942545,0.076923077,0.172534412,0.2,0.335175743,0.2933895,0.269018799,0.312435538
B0767D58GW,0.090909091,0.243955725,0,0,0.047297297,0.315120443,0.5017133,0.301250339,0.517095506
B0768TJYV5,0.24,0.435114128,0.105263158,0.326738154,0.062937063,0.163457863,0.58324265,0.503913164,0.311599433
B0768ZSDCF,0.222222222,0.355476778,0,0,0.025641026,0.058624913,0.6777197,0.460995436,0.407748818
B0769BZ5ZS,0.25,0.303216064,0,0,0.078947368,0.240057943,0.7373394,0,0.629214406
B0769HPB82,0.047619048,0.146753447,0.041666667,0.287933937,0,0,0.5035715,0.473305285,0.284748763
B0769NB2N4,0.166666667,0.175786078,0,0,0.25,0.220288151,0.19988893,0,0.353876173
B0769QXD1K,0.083333333,0.209755396,0,0,0,0,0.4704789,0,0
B076CJNRM6,0.25,0.518749118,0.051282051,0.204391854,0.169230769,0.656329331,0.676562,0.471438766,0.538671732
B076CQGB81,0.181818182,0.317997662,0,0,0.0625,0.170052665,0.21930334,0.09770827,0.267628729
B076D3H4Q5,0.2,0.335175743,0,0,0.011904762,0.067379896,0.724395,0.198859796,0.615192533
B076DGKDT8,0.222222222,0.252138707,0,0,0,0,0.62586176,0,0
B076F4TMNZ,0.041666667,0.083324713,0.032679739,0.140118909,0.2,0.335175743,0.5167736,0.442099363,0.644822419
B076FHM8CN,0.083333333,0.268804976,0.040540541,0.212861329,0.042654028,0.322605045,0.5601872,0.632167816,0.599943697
B076GRBP56,0.111111111,0.259697993,0,0,0,0,0.35943484,0,0.089556329
B076H8Y374,0.2,0.19431434,0,0,0,0,0.18051198,0,0.400520086
B076JV2FZS,0,0,0,0,0,0,0.1369212,0,0.112374835
B076KD9SWD,0,0,0,0,0,0,0.26718727,0.198774174,0.288577139
B076L188BZ,0.041666667,0.149978298,0.043956044,0.24668972,0,0,0.53195655,0.465905041,0
B076LXCNGS,0,0,0,0,0,0,0.59253705,0.512941241,0.552441537
B076NVZRWS,0.047619048,0.165394396,0,0,0.052941176,0.391156342,0.15893781,0,0.584277391
B076NWZPXD,0.2,0.371222027,0.104166667,0.256494146,0,0,0.64205056,0.477641195,0
B076PDQW6Z,0.25,0.579738672,0,0,0.028985507,0.200196679,0.55664676,0.527789831,0.533158123
B076PG9J1S,0.25,0.220288151,0,0,0,0,0.52470005,0,0.133846819
B076Q876YH,0,0,0.016129032,0.073189652,0.028571429,0.111794116,0.41868687,0.405647337,0.476660758
B076Q9DJ7V,0.15,0.459743002,0,0,0.068965517,0.240447909,0.5405022,0.182912067,0.529008389
B076QDK1G6,0.1,0.326248009,0.146341463,0.492210315,0.070967742,0.423055539,0.6422119,0.537448227,0.507025003
B076QGQ25L,0.2,0.355476778,0.25,0.428569345,0.121212121,0.31410048,0.42211843,0.40137887,0.428263575
B076TZB9WX,0.090909091,0.133785093,0.057692308,0.172342753,0,0,0.61553556,0.427657157,0
B076V3LCKN,0.086956522,0.284461237,0.052631579,0.296558472,0.035587189,0.323538398,0.52957624,0.461960375,0.439769924
B076VPYT36,0.173913043,0.311257468,0,0,0,0,0.51476866,0.470950633,0.38104707
B076VQC1MC,0.181818182,0.419169732,0.075144509,0.388032712,0.119815668,0.58769277,0.52036566,0.452031016,0.495289028
B076VVP6CX,0,0,0,0,0.045801527,0.190097352,0.62916774,0,0.539737701
B076VVQV8X,0.260869565,0.590735214,0.075144509,0.388032712,0.116591928,0.554046189,0.5120638,0.452031016,0.512662888
B076VXVB2L,0.105263158,0.303216064,0.063829787,0.204391854,0,0,0.5629704,0.461874127,0.126056403
B076W5MNTX,0.111111111,0.209755396,0.007575758,0.025705042,0.0625,0.157121954,0.35112596,0.063206688,0.327957392
B076WT5XGD,0.047619048,0.077257776,0.069767442,0.225718134,0.079545455,0.321955281,0.5283481,0.419714659,0.596107781
B076X1PZFX,0.25,0.220288151,0.12,0.304738002,0.107142857,0.371222027,0.37144423,0.540668547,0.609871387
B076X3CX3G,0.136363636,0.27206038,0.044117647,0.127435743,0.157894737,0.399439502,0.44237775,0.320343494,0.467433989
B076X4QG55,0.15,0.244785312,0.054054054,0.16744138,0.033707865,0.151479072,0.6074448,0.454520285,0.534489214
B076XXF21V,0.083333333,0.180686883,0.019607843,0.096373316,0.051282051,0.287346316,0.54052866,0.563700497,0.612882376
B076Y5BFQP,0.08,0.201194676,0,0,0,0,0.30904847,0.089703232,0.162236273
B076Y87NXN,0.090909091,0.214466944,0,0,0,0,0.3107835,0.118417703,0.055469058
B076YRSWGW,0.133333333,0.303216064,0.042553191,0.182991981,0,0,0.65469325,0.404589117,0.161031067
B076Z8PH5R,0.217391304,0.518026824,0.060606061,0.243123552,0.058139535,0.248371129,0.6406821,0.576706409,0.639738202
B076ZQ21DS,0.074074074,0.227792072,0.015706806,0.083051274,0,0,0.50965226,0.33922261,0
B076ZQ9XN4,0.3,0.627904712,0.105263158,0.278942545,0.152173913,0.437983978,0.6107431,0.467460871,0.648134291
B076ZQKP41,0.25,0.379978362,0.095238095,0.374061248,0,0,0.06581677,0.444677562,0.211850241
B076ZQQTYR,0.037037037,0.122918445,0.046153846,0.281355329,0.064516129,0.304951719,0.49436563,0.40935424,0.460418582
B076ZSKN9D,0.222222222,0.355476778,0.09375,0.368446491,0,0,0.06581677,0.439763367,0.211850241
B076ZSN2FZ,0.066666667,0.101528524,0.050847458,0.119879274,0.040540541,0.103281488,0.57214034,0.361987054,0.442967117
B076ZV44QL,0.052631579,0.138199298,0,0,0.012048193,0.073481808,0.4901601,0.354521811,0.425578743
B076ZZTQPF,0.25,0.379978362,0.095238095,0.371222027,0,0,0.06581677,0.43816939,0.211850241
B0771KP7SQ,0.125,0.355476778,0,0,0.080357143,0.452794547,0.12508166,0,0.523819149
B0771T1WRL,0.111111111,0.311145818,0.038216561,0.181979172,0,0,0.4042384,0.300346494,0.229814053
B0772STHQS,0.285714286,0.410362645,0.285714286,0.410362645,0.285714286,0.410362645,0.5810848,0.512941003,0.59077388
B0772TGVVT,0.4,0.634808797,0.073529412,0.244817072,0.222222222,0.355476778,0.74243444,0.538493633,0.757286906
B0774P2KP5,0.166666667,0.325275888,0.08045977,0.385631229,0.384615385,0.658777454,0.14933366,0.456447542,0.685193062
B0774P4GG1,0.318181818,0.520783837,0.078740157,0.334434407,0.050420168,0.22124337,0.58211255,0.465065539,0.585366964
B0774VQ9VK,0.428571429,0.52459109,0.032258065,0.058869619,0,0,0.6870994,0.478634298,0
B0775Q3M6F,0.2,0.427774691,0.122302158,0.498345436,0.138211382,0.52976189,0.45145017,0.562331557,0.57034272
B07772WVM7,0.166666667,0.317997662,0.051282051,0.163204369,0,0,0.53362167,0.378159523,0.906908393
B0777L53VS,0.125,0.244785312,0.073170732,0.272005204,0.031914894,0.108718728,0.46507654,0.475206316,0.457895905
B0777L5YN6,0.071428571,0.186810999,0,0,0,0,0.4219463,0.327074468,0
B0777PJVMH,0.052631579,0.180686883,0.027777778,0.113200165,0,0,0.41250986,0.391826481,0
B0778HJPRP,0.086956522,0.237087184,0,0,0.043478261,0.045972426,0.6695668,0.361597031,0.371053398
B0778TF3HJ,0.090909091,0.219510951,0.046511628,0.232300271,0.010638298,0.071962738,0.5821515,0.47106111,0.4278
B0778TPTQT,0.090909091,0.201194676,0.023529412,0.132682563,0.036697248,0.220828556,0.65241104,0.447192281,0.515398026
B0778ZVFSN,0.1,0.259697993,0.117647059,0.492210315,0.096385542,0.472050315,0.5672901,0.581712961,0.49207145
B07794JRC5,0.032258065,0.07348757,0,0,0,0,0.39079338,0.331053495,0.26697576
B07798FZ6K,0.033333333,0.133263106,0.034013605,0.196535409,0.024390244,0.162670322,0.34353578,0.377894491,0.308991313
B07799Y8CR,0.086956522,0.296558472,0.087591241,0.553560062,0.021978022,0.088247497,0.54212725,0.333797574,0.403503209
B0779CBL14,0.047619048,0.1001169,0.056910569,0.315120443,0.028571429,0.175460587,0.27738923,0.435023904,0.474525809
B0779CDL2Y,0.027777778,0.116179137,0.037593985,0.240585328,0.022346369,0.097440606,0.38364425,0.397629529,0.377208829
B0779CRGJL,0.027777778,0.065085558,0,0,0.024096386,0.173172014,0.2874154,-0.064731784,0.337967098
B0779CRGKG,0.033333333,0.126759821,0.037878788,0.240585328,0.022346369,0.097440606,0.3717938,0.398591042,0.377208829
B0779D1RSW,0.032258065,0.117759609,0.034482759,0.228378034,0.023391813,0.158333025,0.43614095,0.390076965,0.305833519
B077BCZ3SL,0.043478261,0.146753447,0.035714286,0.111794116,0.130434783,0.399439502,0.5201446,0.33845973,0.488059103
B077BMY1KZ,0.1,0.317997662,0.046296296,0.278089018,0.047505938,0.369958318,0.5894034,0.368724048,0.262660176
B077BSSYPX,0.238095238,0.507122788,0.063492063,0.191674074,0,0,0.587762,0.478027999,0.27744481
B077CZKBWV,0.153846154,0.199939658,0.041237113,0.137448609,0.029850746,0.134227067,0.53275347,0.423276603,0.54313612
B077D5181Z,0.076923077,0.121603315,0,0,0.035714286,0.07348757,0.5542135,0.179163635,0.510859609
B077D9DVN8,0.125,0.259697993,0.071428571,0.186810999,0.037037037,0.219510951,0.6335796,0.488563955,0.556908369
B077FXRPP9,0.055555556,0.098586106,0.140625,0.43389218,0.25,0.449436417,0.3996269,0.338745058,0.445655048
B077G7S8F4,0.2,0.335175743,0,0,0.05988024,0.409004384,1,0,0.586439669
B077G8YV82,0.125,0.259697993,0,0,0,0,1,0,0.145248681
B077GF1WBH,0.2,0.335175743,0,0,0.053892216,0.376027085,1,0,0.576565504
B077GRDPK8,0.142857143,0.303216064,0,0,0,0,0.60094124,0.432693601,0.356825233
B077H1MZ35,0.045454545,0.161099097,0.039473684,0.252335041,0,0,0.56750214,0.514848471,0.392604679
B077M8CKRV,0.153846154,0.278942545,0.13559322,0.452229223,0,0,0.4703662,0.431678653,0
B077MG6DDP,0,0,0,0,0,0,0.167301,0,0.26183176
B077MHH4P9,0.05,0.153425535,0.053763441,0.281551068,0.060606061,0.243955725,0.31770375,0.39621824,0.489405334
B077MZ4K8W,0,0,0,0,0,0,0.36670238,0.316333175,0.306937814
B077N2QSM8,0,0,0.052631579,0.083324713,0.15,0.287656016,0.19863348,0.396429449,0.515193284
B077N7X25F,0,0,0.028776978,0.103915509,0.04,0.066473206,0.400297,0.434757203,0.535907984
B077NB9PJ3,0.1,0.219510951,0.044247788,0.202328304,0.04,0.066473206,0.5935534,0.511093915,0.535907984
B077NBSN91,0.055555556,0.199213389,0.009661836,0.084585817,0.018018018,0.119406389,0.359165,0.401157737,0.374449342
B077NBSPJJ,0.266666667,0.487375112,0.014084507,0.044871212,0.04,0.066473206,0.64917386,0.457024992,0.535907984
B077NDTHXV,0,0,0,0,0,0,0.34799308,0.306355596,0.306105405
B077NRVKQP,0.0625,0.112239289,0.099009901,0.364648669,0.100628931,0.460242722,0.4902637,0.406158745,0.569105983
B077NSK78D,0.1,0.259697993,0,0,0.046511628,0.20534132,0.5585865,0.249213964,0.431107014
B077NST1T9,0.15,0.40662264,0.028985507,0.160076559,0,0,0.5065027,0.431228101,0.04727383
B077PPHYR9,0.166666667,0.350617981,0.075,0.371925767,0.0625,0.307691126,0.4951438,0.354913831,0.335468292
B077PSP2HS,0.15,0.266530797,0.038834951,0.143555866,0.01242236,0.039922301,0.51439977,0.44382894,0.373945773
B077PZ92DZ,0.25,0.379978362,0.104651163,0.34547761,0.121495327,0.526992687,0.6163717,0.553700686,0.570346773
B077QNLR2C,0.428571429,0.407352604,0,0,0.2,0.317997662,0.5708462,0,0.521500111
B077QPVW2G,0.04,0.078649607,0.032407407,0.135393299,0.086956522,0.242425307,0.337909,0.337046385,0.436417162
B077QSH4TP,0.090909091,0.127258987,0,0,0.076923077,0.20534132,0.45707667,0.285755903,0.667403102
B077S7Y9T8,0.095238095,0.255478408,0.023622047,0.145723857,0.046783626,0.30539031,0.49117684,0.258416772,0.288804412
B077T1YG7K,0.3,0.48889089,0.058823529,0.177842361,0.193548387,0.532592972,0.66905844,0.521509528,0.620192766
B077T8CX53,0,0,0.015625,0.073976607,0,0,0.18890524,0.590710998,0.176472902
B077TR1S5L,0.055555556,0.161099097,0.017241379,0.084735645,0.008333333,0.033709556,0.37320173,0.409021825,0.517168283
B077TXZFW8,0,0,0.012345679,0.037267743,0,0,0.2774018,0.167457044,0.273412377
B077VGVCLF,0.1,0.243955725,0.028571429,0.114660638,0.021276596,0.096373316,0.5045662,0.381288588,0.536973417
B077VSBBLQ,0.2,0.303216064,0,0,0,0,0.50393945,0,0
B077VYCV37,0.2,0.379978362,0.086956522,0.290320997,0.102564103,0.330621507,0.46923065,0.447084606,0.497588575
B077X18WDZ,0.153846154,0.290320997,0.115151515,0.477431846,0.075949367,0.38995337,0.46205127,0.413690358,0.383343816
B077XNL1P1,0.285714286,0.536654269,0,0,0.006993007,0.026272309,0.37516725,0,0.291850358
B077XNNWN8,0.285714286,0.536654269,0,0,0,0,0.37516725,0,0
B077XSB3NQ,0.0625,0.175128086,0.076923077,0.375716282,0.016574586,0.128354024,0.51969063,0.524339736,0.495195836
B077XVZWMZ,0.15,0.266530797,0.010204082,0.040349772,0.142857143,0.260555671,0.532743,0.231652945,0.477113068
B077XZ4B8Y,0.04,0.093395376,0.041666667,0.175010183,0.023255814,0.077944373,0.36981952,0.530111253,0.318111897
B077YCMC17,0.166666667,0.175786078,0,0,0,0,0.17285788,0,0.276847422
B077YDZ3VR,0.066666667,0.10830156,0.069767442,0.224785217,0.048780488,0.120303402,0.5137483,0.511594594,0.350982308
B077YWC3GX,1,0.579738672,0,0,0.033613445,0.087681766,0.5571579,0,0.389779329
B077Z5S7WS,0,0,0.011627907,0.038052372,0,0,0.4859796,0.387522548,0.114273533
B077ZF6NMJ,0.038461538,0.095885527,0.04040404,0.177842361,0,0,0.59808284,0.412421703,0.469032198
B077ZP1KMZ,0.6,0.510149019,0,0,0.047619048,0.059702943,0.5571579,0,0.466811091
B077ZSRHGV,1,0.579738672,0,0,0.032520325,0.086707765,0.5571579,0,0.345607877
B0781VVZX1,0.3,0.422233885,0,0,0,0,0.7137759,0.55653584,0.424352944
B0781VZZ7T,0.166666667,0.259697993,0,0,0.111111111,0.19431434,0.12740198,0,0.271096855
B0781ZQ81Z,0.5,0.450175502,0,0,0.037037037,0.068269799,0.5571579,0,0.424886882
B0782XS27Y,0.333333333,0.449436417,0,0,0.105263158,0.17991793,0.7189525,0.230682105,0.46561569
B0783PHTJJ,0,0,0,0,0,0,0.3460371,0.281692207,0.480009764
B0783PWDFP,0,0,0,0,0,0,0.08284484,0,0.120423183
B0783S9CJ4,0.210526316,0.449296518,0.071942446,0.333697968,0.105263158,0.365658467,0.42723873,0.353222758,0.452536672
B07842R764,0.176470588,0.350617981,0.040322581,0.189830102,0.04,0.066473206,0.66701365,0.43087852,0.535907984
B07845KNT4,0.125,0.161713781,0.046511628,0.135579743,0.090909091,0.15055697,0.33595192,0.288261652,0.591626167
B0784CDR6S,0.125,0.23076793,0.039215686,0.122011453,0.125,0.161713781,0.58683026,0.5203951,0.563406587
B0784N4CHN,0.142857143,0.243955725,0,0,0.014184397,0.101897801,0.4024015,0,0.209648356
B0784NJ8B2,0.428571429,0.52459109,0,0,0.107142857,0.158657217,0.7940438,0,0.611121655
B07857Y17V,0.090909091,0.23076793,0.090909091,0.330344135,0.064516129,0.177842361,0.59301627,0.465694249,0.490354776
B0785FQDJG,0.066666667,0.180686883,0,0,0.03125,0.198565854,0.50627303,0,0.663992643
B0785JVT1S,0.15,0.371222027,0.097744361,0.40783941,0,0,0.63664687,0.549578786,0
B0785N4STK,0.25,0.516750162,0.037037037,0.112239289,0.015,0.0565675,0.60150105,0.46649462,0.560017943
B0785SFKYF,0.181818182,0.317997662,0,0,0,0,0.4848856,0,0
B0785W8GYN,0.058823529,0.101528524,0.111111111,0.357253544,0.142857143,0.19431434,0.42442968,0.435523987,0.537597358
B0787D6SGQ,0.222222222,0.355476778,0.043010753,0.212071927,0.285714286,0.410362645,0.6403041,0.571933687,0.516563535
B07881YPTY,0.210526316,0.546708783,0.132352941,0.589482389,0.148148148,0.692761162,0.5582043,0.562263608,0.628831685
B0788BBMSD,0.058823529,0.101528524,0.06741573,0.265650856,0.062906725,0.313757968,0.5609251,0.433987468,0.378014863
B0788BZJTQ,0.333333333,0.449436417,0,0,0.076923077,0.10830156,0.20404886,0,0.474236846
B0788C2VQQ,0.136363636,0.341524217,0.019607843,0.07348757,0.015267176,0.056129376,0.60343975,0.340265334,0.235220969
B0788D575K,0.166666667,0.303216064,0,0,0,0,1,0,0.123553358
B0788D5T8Q,0.166666667,0.278942545,0,0,0.019607843,0.085963651,1,0,0.397100151
B0788HWK6K,0.285714286,0.77651453,0.113924051,0.547082755,0.107438017,0.625666182,0.61481625,0.502666533,0.595477343
B0788HZ57D,1,0.579738672,0,0,0.033613445,0.087681766,0.5571579,0,0.389779329
B0788K7FGL,1,0.579738672,0,0,0.032520325,0.086707765,0.5571579,0,0.345607877
B078982LFS,0.166666667,0.303216064,0,0,0,0,1,0,0.123553358
B07899XKMK,0.055555556,0.170052665,0,0,0,0,0.5705371,0.314066827,0.373021424
B0789KM8RP,0.235294118,0.487375112,0.067961165,0.302373211,0.011608624,0.069582906,0.14508381,0.417833626,0.454693049
B0789QGL9F,0,0,0,0,0,0,0.334971,0.370907426,0.455644161
B0789Z31NX,0.136363636,0.31797563,0.017699115,0.081882011,0.029661017,0.171900618,0.14508381,0.244760022,0.300454617
B078BBZN3X,0.1,0.23076793,0,0,0.019607843,0.084735645,0.34722126,-0.001149196,0.225542903
B078BDRCV5,0,0,0,0,0,0,0.070937514,0.047362097,0.00053151
B078BS1WSQ,0.052631579,0.157121954,0.023255814,0.098191627,0.051724138,0.257796984,0.5151123,0.608337224,0.595742583
B078C8X91W,0.227272727,0.541498713,0.096153846,0.443707343,0.049180328,0.250464321,0.63679355,0.574016094,0.500017524
B078F618FY,0.166666667,0.278942545,0,0,0.019607843,0.085963651,1,0,0.397100151
B078FBC5M3,0.142857143,0.243955725,0,0,0.029411765,0.166904362,1,0,0.451034963
B078GYFTK3,0,0,0,0,0,0,0.21832812,0.214792371,0.082580388
B078H62DXT,0.027027027,0.066473206,0,0,0.003745318,0.014831337,0.4296563,0.124679647,0.044482183
B078HD221R,0,0,0.014084507,0.074789505,0,0,0.34590587,0.470685393,0.094377369
B078HPRJ67,0.285714286,0.252138707,0,0,0.444444444,0.579588527,0.7940438,0,0.705003619
B078HQ4ZB4,0.142857143,0.220288151,0.115789474,0.31748118,0.054054054,0.17991793,0.46360314,0.398087561,0.519399643
B078HXRYH5,0.1875,0.426372822,0,0,0.1875,0.426372822,0.6074641,0.064139165,0.586266458
B078J75QH4,0.166666667,0.303216064,0,0,0.018867925,0.081345118,0.46536288,0.400996566,0.539520085
B078JDHSP2,0.222222222,0.355476778,0.117647059,0.251458037,0.117647059,0.251458037,0.56293106,0.42436558,0.536145687
B078JGXQT7,0.25,0.379978362,0.117647059,0.189138587,0.045454545,0.114376356,0.6132936,0.537285924,0.533503652
B078JNZS9T,0.125,0.259697993,0.077272727,0.322365947,0,0,0.61893636,0.559860647,0.305806011
B078K4K423,0.066666667,0.201194676,0.01980198,0.106952922,0.02238806,0.136493463,0.6501353,0.250286669,0.51008606
B078KCR9XF,0.041666667,0.122918445,0.031578947,0.148879842,0,0,0.47009128,0.401438355,0.314479917
B078KHQKLS,0,0,0.011494253,0.062044994,0,0,0.410691,0.438337147,0.227061495
B078MB2WXZ,0.1,0.248880893,0.064,0.218188357,0.113490364,0.526945659,0.47417864,0.416680157,0.409552813
B078MGXLVS,0.090909091,0.224928449,0.06122449,0.263629687,0.025,0.111110458,0.3688066,0.363519341,0.214047983
B078MHS3SC,0.08,0.255478408,0.026086957,0.153425535,0.006451613,0.045974976,0.38331014,0.381501496,0.303239107
B078MLBGRM,0.04,0.122918445,0.02,0.105185227,0.013333333,0.083994352,0.18677841,0.090743989,0.142542601
B078MZTRBS,0.173913043,0.410256146,0,0,0,0,0.6469747,0.52231884,0.389687151
B078N8GJ59,0,0,0,0,0,0,0.3521945,0.253068268,0.281194448
B078NDDMMQ,0.05,0.153425535,0,0,0.071428571,0.40662264,0.14339429,0,0.47922653
B078NPDRHL,0.074074074,0.158693647,0.04109589,0.125934112,0.025188917,0.145574587,0.544097,0.43961671,0.568442166
B078P3PFCR,0.285714286,0.291069102,0,0,0.333333333,0.449436417,0.7940438,0,0.694526792
B078PKX4QK,0,0,0.020408163,0.058041639,0,0,0.44932166,0.451859474,0.49521029
B078R6QHQ2,0.25,0.492210315,0.048387097,0.130985423,0.181818182,0.416171334,0.476531,0.346054852,0.522643209
